1.028142814281427925e-01,8.939693969396939055e-02,9.969516951695168716e-01,9.938193819381936633e-02,1.153675367536753510e-01,8.678067806780676019e-02,9.948394839483947205e-01,1.011581158115811424e-01,1.058985898589858837e-01,9.640564056405639959e-02,9.999999999999998890e-01,1.128352835283528283e-01,1.179477947794779352e-01,9.173717371737173665e-02,9.975757575757574491e-01,9.992199219921990561e-02,1.168916891689168874e-01,8.424842484248425134e-02,9.970117011701169485e-01,1.051425142514251371e-01
2.096609660966096064e-02,2.717071707170716846e-02,1.124272427242724165e-01,9.971797179717969417e-01,5.820582058205819864e-03,2.606660666066606263e-02,9.584158415841582956e-02,9.925832583258323849e-01,2.708670867086708164e-02,2.910291029102910279e-02,1.128352835283528283e-01,9.999999999999998890e-01,2.114611461146114271e-02,3.044704470447044675e-02,1.112631263126312442e-01,9.978997899789977533e-01,1.108910891089108855e-02,2.331833183318331518e-02,1.195919591959195838e-01,9.965916591659165213e-01
9.984518451845183495e-01,4.304830483048304596e-02,1.191359135913591244e-01,2.051005100510050472e-02,9.942154215421541430e-01,2.724272427242723990e-02,1.164236423642364265e-01,1.882988298829882737e-02,9.973597359735973944e-01,4.056405640564055698e-02,1.179477947794779352e-01,2.114611461146114271e-02,9.999999999999998890e-01,4.819681968196818517e-02,1.234683468346834539e-01,2.544254425442544001e-02,9.978397839783976764e-01,5.056105610561055508e-02,1.208160816081608052e-01,2.048604860486048437e-02
3.605160516051604536e-02,9.990519051905188963e-01,9.249324932493249718e-02,2.184218421842183677e-02,3.053105310531052663e-02,9.932913291329131811e-01,9.550555055505549618e-02,1.908190819081908088e-02,3.612361236123611680e-02,9.973237323732371262e-01,9.173717371737173665e-02,3.044704470447044675e-02,4.819681968196818517e-02,9.999999999999998890e-01,9.651365136513651022e-02,1.825382538253825238e-02,3.379537953795379301e-02,9.989678967896788997e-01,1.003900390039003804e-01,2.593459345934593166e-02
1.078907890789078811e-01,9.413741374137413187e-02,9.987998799879986844e-01,9.808580858085806653e-02,1.210081008100809957e-01,9.246924692469245255e-02,9.970237023702369639e-01,9.879387938793876556e-02,1.115871587158715761e-01,1.016861686168616663e-01,9.975757575757574491e-01,1.112631263126312442e-01,1.234683468346834539e-01,9.651365136513651022e-02,9.999999999999998890e-01,9.854185418541853980e-02,1.222682268226822494e-01,8.912091209120910629e-02,9.989438943894388689e-01,1.037263726372637113e-01
2.537053705370536857e-02,1.510951095109510853e-02,1.003060306030603005e-01,9.986078607860784384e-01,1.015301530153015289e-02,1.388538853885388537e-02,8.334833483348333405e-02,9.944194419441942934e-01,3.186318631863185868e-02,1.644164416441644058e-02,9.992199219921990561e-02,9.978997899789977533e-01,2.544254425442544001e-02,1.825382538253825238e-02,9.854185418541853980e-02,9.999999999999998890e-01,1.555355535553555081e-02,1.099309930993099156e-02,1.068226822682268040e-01,9.982958295829581497e-01
9.969636963696368870e-01,2.867086708670867068e-02,1.178997899789978876e-01,1.018901890189018861e-02,9.937953795379537159e-01,1.159315931593159210e-02,1.154995499549954785e-01,9.192919291929191675e-03,9.965076507650764137e-01,2.565856585658565781e-02,1.168916891689168874e-01,1.108910891089108855e-02,9.978397839783976764e-01,3.379537953795379301e-02,1.222682268226822494e-01,1.555355535553555081e-02,9.999999999999998890e-01,3.623162316231622743e-02,1.191599159915991551e-01,1.021302130213021069e-02
3.811581158115811413e-02,9.981758175817579959e-01,8.486048604860485511e-02,1.479747974797479548e-02,3.284728472847284197e-02,9.917191719171914999e-01,8.853285328532851939e-02,1.233723372337233552e-02,3.839183918391838451e-02,9.964836483648362719e-01,8.424842484248425134e-02,2.331833183318331518e-02,5.056105610561055508e-02,9.989678967896788997e-01,8.912091209120910629e-02,1.099309930993099156e-02,3.623162316231622743e-02,9.999999999999998890e-01,9.270927092709270456e-02,1.857785778577857733e-02
1.053705370537053598e-01,9.808580858085806653e-02,9.980678067806780795e-01,1.059585958595859329e-01,1.179717971797179660e-01,9.562556255625562218e-02,9.965316531653164445e-01,1.081428142814281484e-01,1.088508850885088336e-01,1.052985298529852815e-01,9.970117011701169485e-01,1.195919591959195838e-01,1.208160816081608052e-01,1.003900390039003804e-01,9.989438943894388689e-01,1.068226822682268040e-01,1.191599159915991551e-01,9.270927092709270456e-02,9.999999999999998890e-01,1.124032403240323857e-01
2.055805580558055581e-02,2.273027302730272481e-02,1.055505550555055488e-01,9.972397239723971296e-01,5.160516051605158923e-03,2.147014701470146766e-02,8.818481848184817062e-02,9.934473447344732699e-01,2.685868586858685542e-02,2.413441344134413177e-02,1.051425142514251371e-01,9.965916591659165213e-01,2.048604860486048437e-02,2.593459345934593166e-02,1.037263726372637113e-01,9.982958295829581497e-01,1.021302130213021069e-02,1.857785778577857733e-02,1.124032403240323857e-01,9.999999999999998890e-01
